id,XINGBIE,CSNY,HYZK,ZHIYE,ZHICHEN,ZHIWU,XUELI,DWJJLX,DWSSHY,GRJCJS,GRZHZT,GRZHYE,GRZHSNJZYE,GRZHDNGJYE,GRYJCE,DWYJCE,DKFFE,DKYE,DKLL,label
train_21793,1,670435200,90,90,999,0,99,900,16,7222.5,1,22411.47,7006.145,5897.56,1075.26,1075.26,150237,137130.56,2.708,1
train_21798,1,276019200,90,90,999,0,99,190,20,5183.0,1,16958.43,28004.17,-1573.53,830.52,830.52,345237,286587.0,2.708,1
train_21852,1,31507200,90,90,999,0,99,150,11,1142.0,2,748.915,741.225,237.0,345.6,345.6,80237,67640.505,2.708,1
train_21863,1,652114800,90,90,999,0,99,900,14,2956.0,1,780.8,756.78,252.5,508.9,508.9,275237,242042.155,2.708,1
train_21869,2,123523200,90,90,999,0,99,110,13,6390.0,1,1713.72,1589.66,221.905,975.36,975.36,300237,143485.07,2.708,1
train_21871,1,31507200,90,90,999,0,99,110,16,6947.5,1,2734.745,37472.07,-47691.92,1042.26,1042.26,100237,37844.505,2.708,1
train_21875,2,499622400,90,90,999,0,99,110,18,4296.0,1,40011.79,34801.835,-403.45,724.135,724.135,200237,168546.34,2.708,1
train_21886,2,460137600,90,90,999,0,99,900,18,5209.5,1,15412.6,8557.68,2808.305,833.7,833.7,202737,106146.745,2.708,1
train_21903,1,344448000,90,90,999,0,99,190,16,8390.0,1,9118.49,19493.63,6414.32,1215.36,1215.36,205237,118917.705,2.708,1
train_21904,1,368121600,90,90,999,0,99,110,16,4586.0,1,6334.33,7111.75,4310.04,758.88,758.88,300237,269887.835,2.708,1
train_21914,1,539107200,90,90,999,0,99,110,5,6469.5,1,52630.605,35384.655,6220.2,984.9,984.9,150237,147094.045,2.979,1
train_21929,2,499622400,90,90,999,0,99,150,15,4844.5,1,18824.145,12303.855,2691.8,789.9,789.9,140237,122953.0,2.708,1
train_21930,2,286646400,90,90,999,0,99,150,15,6763.0,1,1803.24,247.6,1796.75,1020.12,1020.12,350237,300567.045,2.708,1
train_21956,1,849369600,90,90,999,0,99,150,2,2147.0,1,1001.0,3321.935,567.215,428.0,428.0,55237,46530.5,2.708,1
train_21975,2,212947200,90,90,999,0,99,110,16,5091.5,1,30346.125,8292.605,6062.4,819.54,819.54,178237,82502.285,2.708,1
train_21979,1,446918400,90,90,999,0,99,900,16,10386.5,1,24617.505,12776.61,12416.4,1454.94,1454.94,150237,3811.685,2.708,1
train_21998,2,609951600,90,90,999,0,99,190,18,7564.5,1,237.0,9832.325,-923.35,1116.3,1116.3,150237,142808.915,2.708,1
train_22002,1,546793200,90,90,999,0,99,110,8,2130.0,1,1599.96,296.865,1596.975,464.16,464.16,125237,90120.87,2.708,1
train_22006,2,460137600,90,90,999,0,99,190,16,6857.0,1,17842.57,5578.925,4477.4,1031.4,1031.4,190237,166829.045,2.708,1
train_22016,2,486403200,90,90,999,0,99,110,0,7745.5,1,63906.7,43885.175,3957.6,1138.02,1138.02,215237,191443.86,2.708,1
train_22032,1,31507200,90,90,999,0,99,190,15,4896.5,1,5562.33,1835.915,2459.18,796.14,796.14,150237,83373.075,2.708,1
train_22047,1,370713600,90,90,999,0,99,110,16,8557.5,1,45885.22,35400.265,7856.76,1235.46,1235.46,125237,99438.485,2.708,1
train_22054,2,320688000,90,90,999,0,99,110,18,5216.0,1,31632.725,52949.31,8530.78,834.535,834.535,205237,131747.19,2.979,1
train_22072,1,31507200,90,90,999,0,99,190,15,4756.0,1,10133.63,4312.775,5291.16,779.28,779.28,125237,71233.89,2.708,1
train_22139,1,381340800,90,90,999,0,99,150,14,1192.0,1,11993.725,9698.79,771.8,303.85,303.85,184737,166995.76,2.708,1
train_22143,1,31507200,90,90,999,0,99,190,18,4900.5,1,26911.755,81717.48,6217.32,796.62,796.62,125237,237.0,2.708,1
train_22162,2,368121600,90,90,999,0,99,110,18,5761.5,1,1210.72,269.66,1203.845,899.96,899.96,350237,288403.755,2.708,1
train_22192,1,783619200,90,90,999,0,99,150,13,2412.0,1,10424.58,17758.885,332.285,498.0,498.0,150237,144403.69,2.708,1
train_22203,2,591638400,90,90,999,0,99,900,14,6921.5,1,23336.005,14247.45,6654.12,1039.14,1039.14,230237,188285.74,2.708,1
train_22223,1,239212800,90,90,999,0,99,110,18,4918.5,1,33024.985,19477.675,5633.58,798.78,798.78,125237,109811.91,2.708,1
train_22238,2,565286400,90,90,999,0,99,110,16,6757.0,1,24794.225,40015.735,-31724.22,1019.4,1019.4,300237,290707.435,2.708,1
train_22247,1,470678400,90,90,999,0,99,190,16,6699.5,1,4514.525,320.825,4465.72,1012.5,1012.5,295237,188022.705,2.708,1
train_22278,1,207676800,90,90,999,0,99,110,14,3793.0,1,31096.235,15831.875,4504.2,663.72,663.72,75237,32876.365,2.708,1
train_22315,1,31507200,90,90,999,0,99,900,15,5866.0,1,10364.1,4350.52,1823.525,912.48,912.48,200237,110716.725,2.708,1
train_22339,1,539107200,90,90,999,0,99,190,5,9827.5,1,237.0,7881.33,-1281.175,1387.86,1387.86,150237,144590.585,2.708,1
train_22347,2,257529600,90,90,999,0,99,150,15,6763.0,1,5778.39,278.545,4691.765,1020.12,1020.12,232737,47977.305,2.708,1
train_22351,1,315504000,90,90,999,0,99,900,18,8748.5,1,63984.36,25095.685,8408.04,1258.38,1258.38,250237,70840.715,2.708,1
train_22366,2,539107200,90,90,999,0,99,150,14,3237.0,2,275.545,274.965,237.0,387.0,387.0,250237,206884.64,2.708,1
train_22387,2,291744000,90,90,999,0,99,900,16,12811.5,1,58990.965,17664.915,12308.52,1745.94,1745.94,300237,237.0,2.708,1
train_22408,2,528480000,90,90,999,0,99,110,16,4253.0,1,3402.29,2493.08,1762.0,718.92,718.92,125237,110365.03,2.708,1
train_22420,2,349804800,90,90,999,0,99,190,18,4769.0,1,2412.36,1374.085,1310.555,780.84,780.84,350237,309726.295,2.708,1
train_22424,2,599587200,90,90,999,0,99,900,16,9619.0,1,28747.87,23514.25,928.45,1362.84,1362.84,200237,184896.95,2.708,1
train_22430,2,223574400,90,90,999,0,99,900,16,12811.5,1,39690.67,15729.98,7979.09,1745.94,1745.94,150237,127320.315,2.979,1
train_22450,1,31507200,90,90,999,0,99,110,17,9254.0,1,20270.84,10423.665,3290.015,1319.04,1319.04,350237,150601.21,2.708,1
train_22465,1,433785600,90,90,999,0,99,190,15,6614.0,1,35153.855,31178.36,1395.66,1002.24,1002.24,250237,199542.515,2.708,1
train_22468,1,149788800,90,90,999,0,99,190,4,6977.5,1,71049.775,50968.98,1486.42,1045.86,1045.86,180237,99237.0,2.979,1
train_22474,1,652114800,90,90,999,0,99,160,9,12811.5,1,4712.285,18588.14,2359.89,1745.94,1745.94,150237,143074.87,2.708,1
train_22477,1,625852800,90,90,999,0,99,900,16,7388.5,1,7102.81,5877.125,-2086.2,1095.18,1095.18,140237,118691.78,2.708,1
train_22495,1,360172800,90,90,999,0,99,110,3,11590.0,1,87105.76,61542.695,11135.88,1599.36,1599.36,115237,238.105,2.708,1
train_22500,1,557420400,90,90,999,0,99,110,2,1887.0,1,237.0,494.23,236.135,402.0,402.0,150237,143868.445,2.708,1
train_22505,1,631123200,90,90,999,0,99,150,14,1812.0,1,457.5,539.97,234.935,347.25,347.25,150237,140655.155,2.708,1
train_22515,2,286646400,90,90,999,0,99,110,15,7121.0,1,77011.0,49382.5,8497.8,1063.08,1063.08,125237,87662.88,2.708,1
train_22535,1,520527600,90,90,999,0,99,900,14,1192.0,1,1369.39,5023.35,771.8,303.85,303.85,125237,111628.645,2.708,1
train_22536,2,560016000,90,90,999,0,99,900,14,4294.5,1,723.9,310.32,481.765,480.45,480.45,100237,40862.095,2.708,1
train_22551,1,562694400,90,90,999,0,99,110,8,11197.5,1,2867.52,268.16,2859.095,1552.26,1552.26,150237,117690.49,2.708,1
train_22562,2,520527600,90,90,999,0,99,190,15,5347.5,1,1463.52,1530.61,223.985,850.26,850.26,350237,299681.56,2.708,1
train_22597,1,578415600,90,90,999,0,99,900,15,1192.0,2,13393.145,12340.835,237.0,284.75,284.75,105237,74541.595,2.708,1
train_22603,1,565286400,90,90,999,0,99,190,5,10137.5,1,45744.845,21559.28,7555.74,1425.06,1425.06,125237,108910.2,2.708,1
train_22605,1,680972400,90,90,999,0,99,190,14,6203.0,1,237.0,1475.5,-16263.555,952.92,952.92,141237,118912.095,2.708,1
train_22619,1,507571200,90,90,999,0,99,900,16,12686.5,1,20410.005,13118.415,2913.685,1730.94,1730.94,125237,111186.055,2.708,1
train_22626,1,94665600,90,90,999,0,99,110,18,4694.0,1,17829.525,19274.975,5521.75,771.875,771.875,250237,118761.465,2.708,1
train_22631,1,573148800,90,90,999,0,99,900,4,2142.0,1,1784.875,2334.62,400.925,465.6,465.6,100237,90692.915,2.708,1
train_22637,1,97344000,90,90,999,0,99,190,20,8069.0,1,10784.84,3689.415,3554.83,1176.84,1176.84,250237,181318.88,2.708,1
train_22655,1,609951600,90,90,999,0,99,900,16,7432.5,1,21587.875,16935.985,3219.46,1100.46,1100.46,280237,264612.355,2.979,1
train_22663,1,636220800,90,90,999,0,99,900,14,1837.0,1,621.0,275.23,233.875,429.0,429.0,210237,165612.0,2.708,1
train_22678,1,410198400,90,90,999,0,99,190,15,3999.0,1,237.0,32263.505,-694.215,688.44,688.44,150237,139285.2,2.708,1
train_22718,1,428515200,90,90,999,0,99,150,7,4837.0,1,16204.34,7025.405,2603.0,559.0,559.0,250237,207611.26,2.708,1
train_22723,1,833558400,90,90,999,0,99,190,5,3396.0,1,4749.83,237.0,1432.62,616.08,616.08,84237,82836.99,2.708,1
train_22768,1,126201600,90,90,999,0,99,110,15,5906.5,1,2958.36,278.43,2946.555,917.34,917.34,350237,253705.615,2.708,1
train_22783,2,315504000,90,90,999,0,99,150,14,2551.5,1,9713.955,4437.685,1533.12,399.015,399.015,150237,92374.765,2.708,1
train_22844,1,528480000,90,90,999,0,99,190,14,4023.5,1,237.0,1424.075,-659.545,691.38,691.38,150237,89740.175,2.708,1
train_22874,1,536428800,90,90,999,0,99,190,18,2689.0,1,22556.725,11519.66,3986.695,531.24,531.24,300237,289074.205,2.708,1
train_22881,1,239212800,90,90,999,0,99,190,15,6198.5,1,2940.0,876.47,2049.79,952.38,952.38,250237,165693.75,2.708,1
train_22890,2,362764800,90,90,999,0,99,190,15,7365.0,1,5353.505,691.26,3329.845,1092.36,1092.36,350237,199348.32,2.708,1
train_22898,1,31507200,90,90,999,0,99,150,15,7633.5,1,7337.64,37150.16,-50988.405,1124.58,1124.58,195237,93184.0,2.708,1
train_22904,1,112982400,90,90,999,0,99,110,18,5192.5,1,85711.61,74444.48,3234.97,831.665,831.665,150237,131301.35,2.708,1
train_22915,2,386438400,90,90,999,0,99,150,17,1987.0,1,237.0,266.7,236.985,324.5,324.5,220237,196399.98,2.708,1
train_22917,1,720547200,90,90,999,0,99,190,14,3315.0,1,47513.28,32629.805,3191.88,606.36,606.36,350237,213153.745,2.708,1
train_22919,2,473356800,90,90,999,0,99,900,15,4821.0,1,9249.58,11937.35,5737.8,787.08,787.08,250237,97959.49,2.708,1
train_22937,1,102441600,90,90,999,0,99,190,16,7341.5,1,44584.61,53565.03,8762.4,1089.54,1089.54,200237,91903.775,2.708,1
train_22950,1,241891200,90,90,999,0,99,150,15,6295.0,1,3270.075,2389.22,-7388.745,963.96,963.96,150237,102577.56,2.708,1
train_22984,1,86716800,90,90,999,0,99,190,16,12811.5,1,27679.61,12743.715,14606.88,1745.94,1745.94,350237,224820.405,2.708,1
train_22996,1,331228800,90,90,999,0,99,110,15,4945.5,1,5411.84,2289.345,1893.715,802.02,802.02,300237,202428.685,2.708,1
train_23004,1,152467200,90,90,999,0,99,110,18,2337.0,1,26018.045,29039.325,-476.555,489.0,489.0,250237,201166.05,2.708,1
train_23014,2,628444800,90,90,999,0,99,141,2,1231.5,1,17041.985,12887.32,1191.72,356.34,356.34,138237,131403.17,2.708,1
train_23021,1,86716800,90,90,999,0,99,900,6,8765.5,1,49122.12,24244.31,8203.43,1260.42,1260.42,130237,51857.93,2.708,1
train_23033,2,431193600,90,90,999,0,99,160,14,4984.5,1,12861.235,8107.91,4794.6,806.7,806.7,250237,150990.59,2.708,1
train_23034,1,157737600,90,90,999,0,99,190,15,7754.0,1,237.0,1891.34,-83.455,1139.04,1139.04,150237,128992.915,2.708,1
train_23042,1,102441600,90,90,999,0,99,110,18,3638.5,1,93927.38,79425.33,3502.89,645.225,645.225,125237,237.0,2.708,1
train_23076,1,683650800,90,90,999,0,99,160,2,1702.0,2,386.97,384.715,237.0,339.55,339.55,75237,63353.07,2.708,1
train_23077,1,402249600,90,90,999,0,99,900,16,12811.5,1,12398.675,3744.1,7947.58,1745.94,1745.94,300237,225404.18,2.708,1
train_23080,2,502214400,90,90,999,0,99,900,16,12532.0,1,5131.42,13139.145,-15051.46,1712.4,1712.4,125237,88637.735,2.708,1
train_23098,2,465408000,90,90,999,0,99,190,15,4814.0,1,2367.0,256.575,2364.25,786.24,786.24,200237,127790.165,2.708,1
train_23102,1,286646400,90,90,999,0,99,900,4,7076.5,1,3519.96,1428.31,-324.695,1057.74,1057.74,290737,254908.605,2.979,1
train_23133,1,399657600,90,90,999,0,99,110,15,4341.0,1,1848.455,5199.58,-112.18,729.48,729.48,245237,220451.935,2.708,1
train_23143,1,604684800,90,90,999,0,99,110,10,2987.0,1,237.0,3478.695,-267.395,567.0,567.0,125237,110248.6,2.708,1
train_23151,1,602265600,90,90,999,0,99,110,12,5271.0,1,17251.89,8416.755,3418.585,841.08,841.08,125237,108044.0,2.708,1
train_23166,2,189273600,90,90,999,0,99,110,15,5436.0,1,82773.385,61600.435,4367.125,860.88,860.88,150237,148288.465,2.708,1
train_23174,1,244483200,90,90,999,0,99,190,5,4371.0,1,25315.695,24704.89,307.11,733.08,733.08,200237,178075.41,2.708,1
train_23175,1,499622400,90,90,999,0,99,150,15,5422.5,1,18873.735,8931.52,3768.795,859.26,859.26,150237,103667.12,2.979,1
train_23190,2,341856000,90,90,999,0,99,190,15,5831.5,1,2015.225,371.97,1905.45,908.34,908.34,250237,170653.88,2.708,1
train_23217,1,333907200,90,90,999,0,99,150,15,5745.0,1,1558.92,240.855,1555.045,897.96,897.96,280237,231334.51,2.708,1
train_23225,1,31507200,90,90,999,0,99,190,16,9127.5,1,13484.37,3128.11,4010.815,1303.86,1303.86,300237,114292.69,2.708,1
train_23274,1,31507200,90,90,999,0,99,150,15,8563.0,1,42261.995,26590.46,5618.27,1236.12,1236.12,150237,122112.0,2.979,1
train_23280,1,454867200,90,90,999,0,99,900,16,1192.0,1,9676.46,13779.67,-4175.38,351.6,351.6,300237,294975.235,2.708,1
train_23287,2,197136000,90,90,999,0,99,190,15,5517.5,1,3616.725,74010.49,1370.74,870.66,870.66,200237,164087.355,2.708,1
train_23288,2,31507200,90,90,999,0,99,900,16,12811.5,1,29299.425,12681.09,5888.985,1745.94,1745.94,300237,87074.275,2.708,1
train_23295,2,252432000,90,90,999,0,99,150,15,6494.5,1,30626.25,16856.345,4901.465,987.9,987.9,125237,93986.9,2.708,1
train_23297,1,420566400,90,90,999,0,99,190,12,5597.0,1,8946.07,17043.345,-2861.915,880.2,880.2,200237,181148.56,2.708,1
train_23304,1,725817600,90,90,999,0,99,190,18,7481.0,1,237.0,22755.6,-1002.405,1106.28,1106.28,150237,145436.395,2.708,1
train_23309,2,649436400,90,90,999,0,99,190,9,7372.0,1,7852.94,28275.28,1025.76,1093.2,1093.2,234237,237.0,2.708,1
train_23327,1,31507200,90,90,999,0,99,150,15,7003.5,1,2364.725,309.875,1295.56,1048.98,1048.98,300237,242704.725,2.708,1
train_23328,1,717868800,90,90,999,0,99,900,14,4002.5,1,19105.86,7698.275,3249.4,613.55,613.55,150237,148496.995,2.708,1
train_23329,2,31507200,90,90,999,0,99,900,16,3538.0,1,27892.655,13253.34,3405.96,633.12,633.12,75237,62400.0,3.25,1
train_23367,1,299606400,90,90,999,0,99,900,16,9692.5,1,75593.61,58667.95,4388.64,1371.66,1371.66,250237,196070.29,2.708,1
train_23379,2,444412800,90,90,999,0,99,900,9,7184.0,1,1967.53,7489.0,-22593.88,1070.64,1070.64,350237,298385.24,2.708,1
train_23393,2,541526400,90,90,999,0,99,110,16,3433.0,1,383.605,5884.645,-267.145,620.52,620.52,150237,131903.74,2.708,1
train_23402,2,439056000,90,90,999,0,99,900,16,9797.5,1,51346.385,30391.76,9415.08,1384.26,1384.26,250237,168568.61,2.708,1
train_23433,2,454867200,90,90,999,0,99,900,14,7065.0,1,8425.565,1769.74,1916.62,783.24,783.24,130237,103514.86,2.979,1
train_23443,1,381340800,90,90,999,0,99,110,18,9127.5,1,11068.7,16501.06,-10731.03,986.985,986.985,300237,279462.19,2.708,1
train_23461,2,244483200,90,90,999,0,99,110,12,6907.0,1,18494.33,8982.455,3930.065,1037.4,1037.4,185237,86994.405,2.979,1
train_23472,2,533750400,90,90,999,0,99,900,17,6122.0,1,1649.4,8285.29,-10774.415,943.2,943.2,187737,237.0,2.708,1
train_23485,1,439056000,90,90,999,0,99,110,18,5912.0,1,81113.88,59778.585,5685.0,918.0,918.0,150237,126487.095,2.708,1
train_23500,1,594316800,90,90,999,0,99,190,15,5479.0,1,8549.675,249.35,968.48,866.04,866.04,270237,234247.21,2.708,1
train_23506,1,641487600,90,90,999,0,99,110,18,4061.0,1,74243.42,55121.92,5029.68,695.91,695.91,110237,99529.28,2.708,1
train_23519,1,652114800,90,90,999,0,99,110,18,1313.5,1,237.0,7086.485,-485.83,366.18,366.18,127737,121195.825,2.708,1
train_23536,2,420566400,90,90,999,0,99,900,16,12732.0,1,4775.81,15366.16,2305.69,1736.4,1736.4,245237,237.0,2.708,1
train_23540,1,412876800,90,90,999,0,99,150,2,1487.0,2,2024.205,1997.36,237.0,324.5,324.5,175237,140348.59,2.708,1
train_23556,1,483724800,90,90,999,0,99,190,14,3642.0,1,17063.85,4015.74,3505.8,645.6,645.6,125237,85653.54,2.708,1
train_23566,2,496944000,90,90,999,0,99,110,12,5349.5,1,10138.01,3208.165,6372.0,850.5,850.5,150237,237.0,2.708,1
train_23621,1,654710400,90,90,999,0,99,110,8,3593.0,2,815.095,14195.615,237.0,639.72,639.72,150237,129996.875,2.708,1
train_23651,1,446918400,90,90,999,0,99,110,5,8742.0,1,9836.65,17099.065,8401.8,1257.6,1257.6,120237,237.0,2.292,1
train_23688,2,247161600,90,90,999,0,99,900,15,6036.5,1,1628.88,271.935,223.945,932.94,932.94,250237,207209.3,2.708,1
train_23697,1,562694400,90,90,999,0,99,110,16,4007.0,1,16382.025,29808.3,-3739.965,689.4,689.4,300237,283776.43,2.708,1
train_23699,2,339177600,90,90,999,0,99,110,15,5454.0,1,989.36,1251.06,-264.58,863.04,863.04,350237,306336.135,2.708,1
train_23758,2,602265600,90,90,999,0,99,110,16,1192.0,1,14622.79,10774.505,1153.8,351.6,351.6,121737,75162.0,2.292,1
train_23766,1,533750400,90,90,999,0,99,900,16,12638.5,1,13791.715,96307.015,3348.71,1725.18,1725.18,125237,107030.71,2.708,1
train_23770,1,378662400,90,90,999,0,99,110,18,7280.0,1,41843.52,25312.66,3616.2,1082.16,1082.16,100237,89183.705,2.708,1
train_23826,1,1164902400,90,90,999,0,99,110,8,1192.0,2,362.33,360.445,237.0,351.6,351.6,125237,87830.8,2.708,1
train_23832,1,31507200,90,90,999,0,99,110,18,6532.775,2,260.14,6966.67,-20013.0,992.495,992.495,150237,72255.08,2.708,1
train_23834,2,520527600,90,90,999,0,99,150,15,6400.0,1,16012.615,33803.3,1575.865,976.56,976.56,100237,79236.895,2.708,1
train_23835,2,31507200,90,90,999,0,99,110,18,5790.5,1,4189.18,32107.77,-19893.505,903.465,903.465,235237,52655.805,2.979,1
train_23843,2,273427200,90,90,999,0,99,150,14,2037.0,1,489.0,598.055,234.595,363.0,363.0,300237,272737.0,2.979,1
train_23856,1,249753600,90,90,999,0,99,110,16,4282.5,1,41826.775,36288.115,1859.42,722.46,722.46,55237,24066.63,2.708,1
train_23861,1,31507200,90,90,999,0,99,150,9,6732.5,1,9847.44,6094.71,6472.68,1016.46,1016.46,350237,237.0,2.708,1
train_23877,2,541526400,90,90,999,0,99,150,14,5731.0,1,2592.685,634.11,-2436.36,621.58,621.58,350237,321442.905,2.708,1
train_23889,1,186595200,90,90,999,0,99,110,15,6799.0,1,20349.015,18141.77,8111.4,1024.44,1024.44,250237,211128.395,2.708,1
train_23893,1,31507200,90,90,999,0,99,110,18,3816.5,1,143194.16,131804.915,1809.01,666.54,666.54,150237,103987.0,2.708,1
train_23903,1,591638400,90,90,999,0,99,110,7,2990.5,1,284.535,1046.925,-413.47,567.42,567.42,125237,110997.19,2.708,1
train_23921,1,31507200,90,90,999,0,99,190,20,5243.5,1,7276.475,2197.08,5411.49,837.78,837.78,140237,9841.305,2.979,1
train_23936,2,536428800,90,90,999,0,99,110,16,6723.5,1,27746.335,5684.84,6047.4,1015.38,1015.38,230237,237.0,2.708,1
train_23938,1,531158400,90,90,999,0,99,110,15,2538.0,1,17009.07,10451.175,2445.96,513.12,513.12,110237,72653.53,2.708,1
train_23984,2,165513600,90,90,999,0,99,190,16,7099.5,1,3531.0,252.565,3519.445,1060.5,1060.5,200237,110237.09,2.708,1
train_23992,1,565286400,90,90,999,0,99,150,14,1192.0,1,370.7,1243.03,232.34,303.85,303.85,112737,104108.37,2.708,1
train_24003,1,523206000,90,90,999,0,99,110,18,7468.0,1,38632.905,52803.265,2686.56,1104.72,1104.72,125237,93325.97,2.708,1
train_24049,2,289065600,90,90,999,0,99,190,18,2928.0,1,1528.68,254.5,1523.83,559.92,559.92,200237,141978.215,2.708,1
train_24062,1,633801600,90,90,999,0,99,900,14,10206.5,1,50690.175,32502.62,7415.04,1134.255,1134.255,150237,129493.02,2.708,1
train_24076,2,499622400,90,90,999,0,99,190,9,12492.0,1,3178.2,7390.115,-13313.905,1707.6,1707.6,85237,58129.835,2.708,1
train_24106,1,31507200,90,90,999,0,99,190,15,6847.5,1,10435.96,4376.98,4944.35,1030.26,1030.26,125237,60765.145,2.708,1
train_24108,2,31507200,90,90,999,0,99,900,0,6071.5,1,12456.375,1855.965,4827.805,937.14,937.14,100237,39056.77,2.708,1
train_24118,1,31507200,90,90,999,0,99,110,10,4562.0,1,139797.31,122896.455,4389.0,756.0,756.0,100237,653.83,3.25,1
train_24126,2,533750400,90,90,999,0,99,110,18,4111.0,1,19428.705,17788.67,-8691.325,701.905,701.905,150237,147006.125,2.708,1
train_24135,1,483724800,90,90,999,0,99,170,14,1192.0,1,874.625,1246.145,-2151.8,313.4,313.4,150237,139285.2,2.708,1
train_24136,1,375984000,90,90,999,0,99,900,16,12599.5,1,3850.925,2264.34,1688.335,1720.5,1720.5,250237,121070.23,2.708,1
train_24153,1,772992000,90,90,999,0,99,150,10,1737.0,1,3259.885,688.2,837.0,312.0,312.0,97237,96596.64,2.708,1
train_24175,2,41875200,90,90,999,0,99,110,18,2784.5,1,8239.18,10231.195,-1175.645,542.7,542.7,250237,178853.58,2.708,1
train_24180,1,694195200,90,90,999,0,99,900,14,3675.5,1,3591.215,5917.33,101.48,546.465,546.465,150237,143340.11,2.708,1
train_24188,1,586364400,90,90,999,0,99,190,15,5778.0,1,13508.46,3025.655,3224.355,901.92,901.92,160237,124011.425,2.708,1
train_24220,1,49824000,90,90,999,0,99,190,15,4664.0,1,7741.27,3928.22,2015.13,768.24,768.24,100237,77459.245,2.979,1
train_24226,1,323366400,90,90,999,0,99,150,2,1192.0,2,9566.815,9426.67,237.0,303.85,303.85,72737,60653.6,2.708,1
train_24232,2,302284800,90,90,999,0,99,110,18,4524.0,1,92725.56,79798.855,2409.165,751.485,751.485,125237,99434.39,2.708,1
train_24246,2,507571200,90,90,999,0,99,110,16,1420.0,1,25338.55,20527.835,1372.68,378.96,378.96,135237,114874.745,2.708,1
train_24263,2,223574400,90,90,999,0,99,300,2,8829.5,1,73790.545,46980.285,9372.895,1268.1,1268.1,150237,9974.335,2.708,1
train_24285,1,120931200,90,90,8,0,99,110,18,5101.75,1,1404.6,237.0,-6375.07,820.77,820.77,100237,66453.265,2.979,1
train_24289,2,341856000,90,90,999,0,99,190,15,6814.5,1,35685.235,22791.87,-5530.6,1026.3,1026.3,125237,101832.505,2.708,1
train_24305,2,31507200,90,90,999,0,99,110,16,12811.5,1,9853.61,4956.52,1541.295,1745.94,1745.94,350237,15841.685,2.292,1
train_24319,1,76176000,90,90,999,0,99,190,20,6621.5,1,9757.145,17990.38,-5463.43,1003.14,1003.14,150237,123910.475,2.708,1
train_24339,1,333907200,90,90,999,0,99,170,14,2737.0,2,12397.725,12215.06,237.0,412.0,412.0,75237,23059.39,2.708,1
